Symbol,Company Name
VASWANI,Vaswani Industries Limited
BAGFILMS,B.A.G. Films and Media Limited
SHEETAL,Sheetal Universal Limited
DIGIDRIVE,Digidrive Distributors Limited
CRAYONS,Crayons Advertising Limited
MANGALAM,Mangalam Drugs & Organics Limited
PRITI,Priti International Limited
PULZ,Pulz Electronics Limited
WOMANCART,Womancart Limited
SUNLITE,Sunlite Industries
HOMESFY,Homesfy Realty Limited
DIGIKORE,Digikore Studios Limited
PALASHSECU,Palash Securities Limited
TOKYOPLAST,Tokyo Plast International Limited
JHS,JHS Svendgaard Laboratories Limited
BHANDARI,Bhandari Hosiery Exports Limited
SAMPANN,Sampann Utpadan India Limited
ACCURACY,Accuracy Shipping Limited
AUSOMENT,AuSom Enterprise Limited
PRAXIS,Praxis Home Retail Limited
TOTAL,Total Transport Systems Limited
GOYALALUM,Goyal Aluminiums Limited
DHRUV,Dhruv Consultancy Services Limited
SHAHALLOYS,Shah Alloys Limited
UHTL,United Heat Transfer Limited
BHARATGEAR,Bharat Gears Limited
PRAKASHSTL,Prakash Steelage Limited
ASCOM,Ascom Leasing & Investments Limited
TAKE,TAKE Solutions Limited
GLOBALPET,Global Pet Industries Limited
SAJHOTELS,Saj Hotels Limited
OBCL,Orissa Bengal Carrier Limited
SURYALAXMI,Suryalakshmi Cotton Mills Limited
FIBERWEB,Fiberweb (India) Limited
ATAM,Atam Valves Limited
KAKATCEM,Kakatiya Cement Sugar and Industries Limited
DELTIC,Delta Autocorp Limited
MHHL,Mohini Health & Hygiene Limited
ODIGMA,Odigma Consultancy Solutions Limited
DECCANTRAN,Deccan Transcon Leasing Limited
ATALREAL,Atal Realtech Limited
REGENCERAM,Regency Ceramics Limited
BEARDSELL,Beardsell Limited
LPDC,Landmark Property Development Company Limited
USASEEDS,Upsurge Seeds Of Agriculture Limited
PARAMATRIX,Paramatrix Technologies Limited
DTL,Diensten Tech Limited
ARTNIRMAN,Art Nirman Limited
SIDDHIKA,Siddhika Coatings Limited
SURANI,Surani Steel Tubes Limited
TARMAT,Tarmat Limited
SEMAC,Semac Consultants Limited
DHARIWAL,Dhariwal Corp Limited
GROBTEA,The Grob Tea Company Limited
SYLVANPLY,Sylvan Plyboard (India) Limited
PARTYCRUS,Party Cruisers Limited
CUBEXTUB,Cubex Tubings Limited
VELS,VELS Film International Limited
AAATECH,AAA Technologies Limited
MVKAGRO,M.V.K. Agro Food Product Limited
AISL,ANI Integrated Services Limited
HISARMETAL,Hisar Metal Industries Limited
BRACEPORT,Brace Port Logistics Limited
KEL,Kundan Edifice Limited
FLEXITUFF,Flexituff Ventures International Limited
SCML,Sharp Chucks and Machines Limited
ASHALOG,Ashapura Logistics Limited
HECPROJECT,HEC Infra Projects Limited
MOTOGENFIN,The Motor & General Finance Limited
FONEBOX,Fonebox Retail Limited
PATINTLOG,Patel Integrated Logistics Limited
EXCEL,Excel Realty N Infra Limited
ONDOOR,On Door Concepts Limited
PSFL,Paramount Speciality Forgings Limited
IL_FSTRANS,IL&FS Transportation Networks Limited
MAGSON,Magson Retail and Distribution Limited
SPLIL,SPL Industries Limited
SUNDARAM,Sundaram Multi Pap Limited
SWASTIK,Swastik Pipe Limited
AJOONI,Ajooni Biotech Limited
ONYX,Onyx Biotec Limited
MCON,MCON Rasayan India Limited
SONUINFRA,Sonu Infratech Limited
FCONSUMER,Future Consumer Limited
MITCON,MITCON Consultancy & Engineering Services Limited
MITCONPP,MITCON Consultancy & Engineering Services Limited
BTML,Bodhi Tree Multimedia Limited
DOLLEX,Dollex Agrotech Limited
K2INFRA,K2 Infragen Limited
ORCHASP,Orchasp Limited
SANGANI,Sangani Hospitals Limited
DBSTOCKBRO,DB (International) Stock Brokers Limited
ZENITHSTL,Zenith Steel Pipes & Industries Limited
AMBEY,Ambey Laboratories Limited
WOL3D,WOL 3D India Limited
GSS,GSS Infotech Limited
ORIENTALTL,Oriental Trimex Limited
ROXHITECH,ROX Hi-Tech Limited
ANMOL,Anmol India Limited
MAHICKRA,Mahickra Chemicals Limited
NAMAN,Naman In-Store (India) Limited
SECURKLOUD,SecureKloud Technologies Limited
TOUCHWOOD,Touchwood Entertainment Limited
ARSSINFRA,ARSS Infrastructure Projects Limited
SILGO,Silgo Retail Limited
AGRITECH,Agri-tech (India) Limited
TPHQ,Teamo Productions HQ Limited
SRIVASAVI,Srivasavi Adhesive Tapes Limited
ARISTO,Aristo Bio-Tech and Lifescience Limited
EFORCE,Electro Force (India) Limited
SATECH,S A Tech Software India Limited
DHANLAXMI,Dhanlaxmi Crop Science Limited
LASA,Lasa Supergenerics Limited
ENERGYDEV,Energy Development Company Limited
KAVVERITEL,Kavveri Defence & Wireless Technologies Limited
TFL,Transwarranty Finance Limited
BAWEJA,Baweja Studios Limited
AMDIND,AMD Industries Limited
CINEVISTA,Cinevista Limited
CLSL,Crop Life Science Limited
READYMIX,Readymix Construction Machinery Limited
SFML,Supreme Facility Management Limited
PARASPETRO,Paras Petrofils Limited
FMNL,Future Market Networks Limited
ALKALI,Alkali Metals Limited
KANDARP,Kandarp Digi Smart BPO Limited
FORGEAUTO,Forge Auto International Limited
PRESSTONIC,Presstonic Engineering Limited
PDUMJEIND,3P Land Holdings Limited
AAKASH,Aakash Exploration Services Limited
CALSOFT,California Software Company Limited
PPSL,Picturepost Studios Limited
ORIENTLTD,Orient Press Limited
AKIKO,Akiko Global Services Limited
AHLADA,Ahlada Engineers Limited
SUVIDHAA,Suvidhaa Infoserve Limited
SILKFLEX,Silkflex Polymers (India) Limited
ARABIAN,Arabian Petroleum Limited
TRU,TruCap Finance Limited
ISHANCH,Ishan Dyes and Chemicals Limited
BLBLIMITED,BLB Limited
BVCL,Barak Valley Cements Limited
NAGREEKEXP,Nagreeka Exports Limited
VLINFRA,V.L.Infraprojects Limited
SECL,Salasar Exteriors and Contour Limited
UWCSL,Ultra Wiring Connectivity System Limited
MAL,Mangalam Alloys Limited
AMEYA,Ameya Precision Engineers Limited
CTE,Cambridge Technology Enterprises Limited
BANARBEADS,Banaras Beads Limited
ANSALAPI,Ansal Properties & Infrastructure Limited
DURLAX,Durlax Top Surface Limited
AUSL,Aditya Ultra Steel Limited
MYMUDRA,My Mudra Fincorp Limited
SYNOPTICS,Synoptics Technologies Limited
GRAPHISAD,Graphisads Limited
ASTRON,Astron Paper & Board Mill Limited
DIGJAMLMTD,Digjam Limited
DAMODARIND,Damodar Industries Limited
SHEKHAWATI,Shekhawati Industries Limited
SKIL,SKIL Infrastructure Limited
TECILCHEM,Tecil Chemicals and Hydro Power Ltd.
COUNCODOS,Country Condo's Limited
21STCENMGM,Twentyfirst Century Management Services Limited
MARCO,Marco Cables & Conductors Limited
LCCINFOTEC,LCC Infotech Limited
MOKSH,Moksh Ornaments Limited
SEL,Sungarner Energies Limited
PROLIFE,Prolife Industries Limited
ARSHIYA,Arshiya Limited
RELIABLE,Reliable Data Services Limited
CADSYS,Cadsys (India) Limited
BANKA,Banka BioLoo Limited
RULKA,Rulka Electricals Limited
PRANIK,Pranik Logistics Limited
CELEBRITY,Celebrity Fashions Limited
JETFREIGHT,Jet Freight Logistics Limited
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited
SERVICE,Service Care Limited
INDSWFTLTD,Ind-Swift Limited
AMBANIORGO,Ambani Orgochem Limited
DANGEE,Dangee Dums Limited
VIAZ,Viaz Tyres Limited
MALUPAPER,Malu Paper Mills Limited
AVSL,AVSL Industries Limited
IDENTICAL,Identical Brains Studios Limited
MEGAFLEX,Mega Flex Plastics Limited
BABAFP,Baba Food Processing (India) Limited
MBECL,McNally Bharat Engineering Company Limited
DIVINEHIRA,Divine Hira Jewellers Limited
GLOBE,Globe Textiles (India) Limited
GANGAFORGE,Ganga Forging Limited
VINNY,Vinny Overseas Limited
IDEALTECHO,Ideal Technoplast Industries Limited
LEXUS,Lexus Granito (India) Limited
ROML,Raj Oil Mills Limited
UNILEX,Unilex Colours and Chemicals Limited
DELTAMAGNT,Delta Manufacturing Limited
AKI,AKI India Limited
RKDL,Ravi Kumar Distilleries Limited
VDEAL,Vdeal System Limited
GOLDENTOBC,Golden Tobacco Limited
BANG,Bang Overseas Limited
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited
KARMAENG,Karma Energy Limited
HOVS,HOV Services Limited
AGSTRA,AGS Transact Technologies Limited
ARVINDPORT,Arvind Port and Infra Limited
HBSL,HB Stockholdings Limited
RILINFRA,Rachana Infrastructure Limited
SHIVAMILLS,Shiva Mills Limited
AUROIMPEX,Auro Impex & Chemicals Limited
AGROPHOS,Agro Phos (India) Limited
JFLLIFE,JFL Life Sciences Limited
NOIDATOLL,Noida Toll Bridge Company Limited
BLUEPEBBLE,Blue Pebble Limited
REXPIPES,Rex Pipes and Cables Industries Limited
SAIFL,Sameera Agro And Infra Limited
ARCHIES,Archies Limited
KALANA,Kalana Ispat Limited
PATTECH,Pattech Fitwell Tube Components Limited
ADROITINFO,Adroit Infotech Limited
NARMADA,Narmada Agrobase Limited
ASPIRE,Aspire & Innovative Advertising Limited
OLIL,Oneclick Logistics India Limited
VISHWAS,Vishwas Agri Seeds Limited
PALREDTEC,Palred Technologies Limited
BALKRISHNA,Balkrishna Paper Mills Limited
NEELAM,Neelam Linens and Garments (India) Limited
DNAMEDIA,Diligent Media Corporation Limited
LFIC,Lakshmi Finance & Industrial Corporation Limited
NGIL,Nakoda Group of Industries Limited
DEEM,Deem Roll-Tech Limited
BURNPUR,Burnpur Cement Limited
MILTON,Milton Industries Limited
TRIDHYA,Tridhya Tech Limited
KEEPLEARN,DSJ Keep Learning Limited
PREMIUM,Premium Plast Limited
CEREBRAINT,Cerebra Integrated Technologies Limited
UCL,Ushanti Colour Chem Limited
SUPERSPIN,Super Spinning Mills Limited
BMETRICS,Bombay Metrics Supply Chain Limited
NGILPP1,Nakoda Group of Industries Limited
UMA,Uma Converter Limited
DIVYADHAN,Divyadhan Recycling Industries Limited
TARAPUR,Tarapur Transformers Limited
SIMBHALS,Simbhaoli Sugars Limited
RADIOWALLA,Radiowalla Network Limited
ATLASCYCLE,Atlas Cycles (Haryana) Limited
HOACFOODS,Hoac Foods India Limited
NIBL,NRB Industrial Bearings Limited
BINANIIND,Binani Industries Limited
EROSMEDIA,Eros International Media Limited
PENTAGON,Pentagon Rubber Limited
ICDSLTD,ICDS Limited
BIRDYS,Grill Splendour Services Limited
GATECH,GACM Technologies Limited
GATECHDVR,GACM Technologies Limited
CHAMUNDA,Chamunda Electrical Limited
PEARLPOLY,Pearl Polymers Limited
JAIPURKURT,Nandani Creation Limited
NORBTEAEXP,Norben Tea & Exports Limited
AILIMITED,Abhishek Integrations Limited
VERTEXPLUS,Vertexplus Technologies Limited
AROGRANITE,Aro Granite Industries Limited
MADHUCON,Madhucon Projects Limited
SAGARDEEP,Sagardeep Alloys Limited
DKEGL,D.K. Enterprises Global Limited
NEXTMEDIA,Next Mediaworks Limited
MITTAL,Mittal Life Style Limited
SUPREMEENG,Supreme Engineering Limited
VISAMAN,Visaman Global Sales Limited
MANUGRAPH,Manugraph India Limited
NKIND,N.K Industries Limited
ADL,Archidply Decor Limited
MASKINVEST,Mask Investments Limited
HRHNEXT,HRH Next Services Limited
PRECISION,Precision Metaliks Limited
NMSTEEL,NewMalayalam Steel Limited
JETKNIT,Jet Knitwears Limited
ITALIANE,Italian Edibles Limited
GODHA,Godha Cabcon & Insulation Limited
MIEL,Manglam Infra & Engineering Limited
LRRPL,Lead Reclaim and Rubber Products Limited
RCDL,Rajgor Castor Derivatives Limited
ABMINTLLTD,ABM International Limited
AKASH,Akash Infra-Projects Limited
AMBICAAGAR,Ambica Agarbathies Aroma & Industries Limited
AATMAJ,Aatmaj Healthcare Limited
AGNI,Agni Green Power Limited
AKSHAR,Akshar Spintex Limited
ASHOKAMET,Ashoka Metcast Limited
KONTOR,Kontor Space Limited
SITINET,SITI Networks Limited
MONOPHARMA,Mono Pharmacare Limited
FEL,Future Enterprises Limited
FELDVR,Future Enterprises Limited
LAMOSAIC,Lamosaic India Limited
KANANIIND,Kanani Industries Limited
SEYAIND,Seya Industries Limited
PHOGLOBAL,Phoenix Overseas Limited
BULKCORP,Bulkcorp International Limited
WEWIN,We Win Limited
WALPAR,Walpar Nutritions Limited
KHAITANLTD,Khaitan (India) Limited
SATIPOLY,Sati Poly Plast Limited
BOHRAIND,Bohra Industries Limited
AKG,AKG Exim Limited
BLUECOAST,Blue Coast Hotels Limited
LAXMICOT,Laxmi Cotspin Limited
MOHITIND,Mohit Industries Limited
TNTELE,Tamilnadu Telecommunications Limited
VILINBIO,Vilin Bio Med Limited
POLYSIL,Polysil Irrigation Systems Limited
SHRENIK,Shrenik Limited
MADHAV,Madhav Marbles and Granites Limited
PARAMOUNT,Paramount Dye Tec Limited
FLFL,Future Lifestyle Fashions Limited
ASLIND,ASL Industries Limited
KRIDHANINF,Kridhan Infra Limited
THESL,Thinking Hats Entertainment Solutions Limited
DIL,Debock Industries Limited
ROLTA,Rolta India Limited
ROLLT,Rollatainers Limited
TAPIFRUIT,Tapi Fruit Processing Limited
SVPGLOB,SVP Global Textiles Limited
TREEHOUSE,Tree House Education & Accessories Limited
SANWARIA,Sanwaria Consumer Limited
SGL,STL Global Limited
WINNY,Winny Immigration & Education Services Limited
YUDIZ,Yudiz Solutions Limited
INSPIRE,Inspire Films Limited
NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd.
BLUECHIP,Blue Chip India Limited
AGARWALFT,Agarwal Float Glass India Limited
VSCL,Vadivarhe Speciality Chemicals Limited
KHANDSE,Khandwala Securities Limited
PNC,Pritish Nandy Communications Ltd
MICROPRO,Micropro Software Solutions Limited
LIBAS,Libas Consumer Products Limited
VERA,Vera Synthetic Limited
HYBRIDFIN,Hybrid Financial Services Limited
SIGNORIA,Signoria Creation Limited
WILLAMAGOR,Williamson Magor & Co. Limited
CELLPOINT,Cell Point (India) Limited
VIJIFIN,Viji Finance Limited
MFML,Mahalaxmi Fabric Mills Limited
MEDIORG,Medicamen Organics Limited
JAKHARIA,Jakharia Fabric Limited
TIMESCAN,Timescan Logistics (India) Limited
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited
QUICKTOUCH,Quicktouch Technologies Limited
INFOMEDIA,Infomedia Press Limited
ANKITMETAL,Ankit Metal & Power Limited
MANDEEP,Mandeep Auto Industries Limited
NIDAN,Nidan Laboratories and Healthcare Limited
VINEETLAB,Vineet Laboratories Limited
TVVISION,TV Vision Limited
NTL,Neueon Towers Limited
TGBHOTELS,TGB Banquets and Hotels Limited
QVCEL,QVC Exports Limited
YCCL,Yasons Chemex Care Limited
MARSHALL,Marshall Machines Limited
KKVAPOW,KKV Agro Powers Limited
GAYAHWS,Gayatri Highways Limited
MEP,MEP Infrastructure Developers Limited
RETAIL,JHS Svendgaard Retail Ventures Limited
SPPPOLY,SPP Polymer Limited
GOENKA,Goenka Diamond and Jewels Limited
TECHIN,Techindia Nirman Limited
PODDARHOUS,Poddar Housing and Development Limited
CLOUD,Varanium Cloud Limited
CMRSL,Cyber Media Research & Services Limited
ACEINTEG,Ace Integrated Solutions Limited
VIVIDHA,Visagar Polytex Limited
MOXSH,Moxsh Overseas Educon Limited
CONTI,Continental Seeds and Chemicals Limited
GAJANAND,Gajanand International Limited
GFSTEELS,Grand Foundry Limited
SUNREST,Sunrest Lifescience Limited
HEADSUP,Heads UP Ventures Limited
CYBERMEDIA,Cyber Media (India) Limited
EXCELLENT,Excellent Wires and Packaging Limited
DRL,Dhanuka Realty Limited
ISHAN,Ishan International Limited
BOSS,Boss Packaging Solutions Limited
AGUL,A G Universal Limited
EDUCOMP,Educomp Solutions Limited
JIWANRAM,Jiwanram Sheoduttrai Industries Limited
SRPL,Shree Ram Proteins Limited
MARINETRAN,Marinetrans India Limited
MINDPOOL,Mindpool Technologies Limited
VERITAAS,Veritaas Advertising Limited
QFIL,Quality Foils (India) Limited
GTECJAINX,G-Tec Jainx Education Limited
MORARJEE,Morarjee Textiles Limited
SPRL,SP Refractories Limited
BIKEWO,Bikewo Green Tech Limited
GUJRAFFIA,Gujarat Raffia Industries Limited
RADAAN,Radaan Mediaworks India Limited
RICHA,Richa Info Systems Limited
MAKS,Maks Energy Solutions India Limited
LYPSAGEMS,Lypsa Gems & Jewellery Limited
QUADPRO,Quadpro ITeS Limited
TIJARIA,Tijaria Polypipes Limited
SHANTHALA,Shanthala FMCG Products Limited
SAROJA,Saroja Pharma Industries India Limited
SANGINITA,Sanginita Chemicals Limited
SILLYMONKS,Silly Monks Entertainment Limited
GLOBALE,Globale Tessile Limited
SMVD,SMVD Poly Pack Limited
MTEDUCARE,MT Educare Limited
SHUBHLAXMI,Shubhlaxmi Jewel Art Limited
KSHITIJPOL,Kshitij Polyline Limited
IMPEXFERRO,Impex Ferro Tech Limited
DHTL,DocMode Health Technologies Limited
JALAN,Jalan Transolutions (India) Limited
UNIINFO,Uniinfo Telecom Services Limited
COMPINFO,Compuage Infocom Limited
SHANTI,Shanti Overseas (India) Limited
SUULD,Suumaya Industries Limited
GLFL,Gujarat Lease Financing Limited
PERFECT,Perfect Infraengineers Limited
PLADAINFO,Plada Infotech Services Limited
FALCONTECH,Falcon Technoprojects India Limited
ANTGRAPHIC,Antarctica Limited
UNIVAFOODS,Univa Foods Limited
TCIFINANCE,TCI Finance Limited
UMESLTD,Usha Martin Education & Solutions Limited
BALCO,Solve Plastic Products Limited
SHYAMTEL,Shyam Telecom Limited
ONELIFECAP,Onelife Capital Advisors Limited
MPTODAY,Madhya Pradesh Today Media Limited
KTL,Kalahridhaan Trendz Limited
AMIABLE,Amiable Logistics (India) Limited
ARENTERP,Rajdarshan Industries Limited
VCL,Vaxtex Cotfab Limited
CBAZAAR,Net Avenue Technologies Limited
CREATIVEYE,Creative Eye Limited
VIVO,Vivo Collaboration Solutions Limited
SAHAJ,Sahaj Fashions Limited
GSTL,Globesecure Technologies Limited
DCMFINSERV,DCM Financial Services Limited
SABAR,Sabar Flex India Limited
WINSOME,Winsome Yarns Limited
EUROTEXIND,Eurotex Industries and Exports Limited
OMKARCHEM,Omkar Speciality Chemicals Limited
AHIMSA,Ahimsa Industries Limited
BKMINDST,BKM Industries Limited
TRANSWIND,Transwind Infrastructures Limited
INDIFRA,Indifra Limited
RITEZONE,Rite Zone Chemcon India Limited
PREMIER,Premier Limited
ALPSINDUS,Alps Industries Limited
FSC,Future Supply Chain Solutions Limited
ORTINGLOBE,Ortin Global Limited
SETUINFRA,Setubandhan Infrastructure Limited
AMJUMBO,A and M Jumbo Bags Limited
MANAV,Manav Infra Projects Limited
ACCORD,Accord Synergy Limited
BRIGHT,Bright Solar Limited
SECURCRED,SecUR Credentials Limited
ORTEL,Ortel Communications Limited
SABEVENTS,SAB Events & Governance Now Media Limited
CMICABLES,CMI Limited
LAKPRE,Lakshmi Precision Screws Limited
BGLOBAL,Bharatiya Global Infomedia Limited
RAJVIR,Rajvir Industries Limited
QUINTEGRA,Quintegra Solutions Limited
SANCO,Sanco Industries Limited
CMMIPL,CMM Infraprojects Limited
GANGOTRI,Gangotri Textiles Limited
VASA,Vasa Retail and Overseas Limited
ITTL,Innovative Tyres & Tubes Limited
